319.000996 -48.729212 
319.865765 -47.482256 
319.199094 -47.648252 
319.278662 -47.701577 
319.360163 -47.704305 
319.374881 -47.709046 
319.945169 -47.812715 
319.384684 -47.952142 
319.616582 -47.969753 
319.247485 -48.091887 
320.182440 -49.067377 
320.189135 -49.063526 
319.818313 -49.142666 
319.815188 -49.143290 
320.204987 -49.337979 
319.995110 -49.508026 
320.237468 -47.129567 
320.239291 -47.130486 
320.249852 -47.214799 
320.207240 -47.229431 
320.332226 -47.274966 
320.781552 -48.237449 
320.479201 -48.438986 
319.895717 -48.461136 
320.044143 -48.460908 
319.921080 -48.485828 
320.023845 -48.551154 
319.895874 -48.550237 
320.107010 -48.568814 
319.861354 -48.671280 
320.059877 -48.671852 
319.992413 -48.812541 
320.078278 -48.870413 
320.576289 -48.882765 
320.764856 -47.646783 
320.457201 -47.719942 
320.496467 -47.814141 
320.577160 -47.833698 
320.760722 -47.911187 
320.456809 -47.917498 
321.180634 -47.950545 
320.715650 -48.025956 
321.219207 -48.036480 
320.440723 -48.098199 
320.872634 -48.187477 
321.406960 -48.136482 
321.534538 -48.067801 
321.535815 -48.067859 
321.532940 -48.067938 
321.533214 -48.068494 
322.703880 -47.238924 
321.941168 -48.174044 
322.713650 -48.237996 
322.960511 -48.696225 
322.525697 -48.799828 
322.604793 -48.884337 
323.208358 -47.497835 
322.655525 -47.494517 
322.562006 -47.670593 
322.560309 -47.672111 
322.948410 -46.796197 
322.884924 -46.884765 
322.818750 -46.928718 
323.090027 -49.021633 
323.465016 -48.637797 
323.229074 -48.652225 
323.428318 -48.714919 
323.429747 -48.714734 
323.711137 -48.746709 
323.219995 -48.761203 
323.619507 -47.514787 
323.860403 -47.738134 
323.866940 -48.168851 
324.359722 -48.200420 
325.107747 -48.398981 
325.418349 -47.617230 
325.063255 -47.816520 
325.717741 -47.059262 
325.513500 -47.076588 
325.819555 -48.327286 
325.610934 -48.464096 
326.043177 -48.519158 
325.729505 -48.846645 
325.996310 -47.677146 
325.719510 -47.844066 
325.771074 -47.851082 
326.449943 -47.918494 
326.373823 -47.953981 
326.230861 -46.880979 
326.057561 -47.149545 
325.857463 -48.960258 
326.204936 -49.008966 
326.056483 -49.089004 
326.752258 -49.492591 
326.596841 -49.579057 
326.546538 -48.259027 
326.420665 -48.294846 
326.254057 -48.302166 
326.464874 -48.374399 
326.581246 -48.391292 
326.486876 -48.516863 
326.563150 -48.715070 
327.131028 -47.802067 
327.198379 -47.919764 
327.539953 -47.991293 
326.895547 -48.088489 
327.481260 -48.299443 
327.766090 -48.088985 
328.142935 -48.208252 
328.164684 -48.349071 
328.244773 -48.411304 
328.530233 -47.534580 
328.530491 -47.533978 
328.388515 -48.010500 
328.247468 -48.102870 
328.548145 -48.109694 
328.659329 -48.162391 
328.945288 -47.226538 
329.407124 -48.177725 
328.501812 -48.352941 
329.090000 -48.468963 
328.896762 -48.624545 
329.062669 -48.670309 
329.122009 -48.692619 
329.277765 -48.828411 
329.250157 -48.841320 
328.755653 -47.711987 
328.905505 -47.748280 
329.622946 -47.815637 
328.695283 -47.818984 
329.347943 -47.853785 
328.883276 -47.980281 
329.696092 -48.033006 
329.104226 -46.814215 
329.461174 -47.046330 
329.275399 -49.072087 
329.613527 -49.163068 
329.688661 -49.375006 
329.982288 -49.521207 
329.923820 -48.219331 
329.771663 -48.373823 
329.631599 -48.462143 
329.632279 -48.461378 
329.887138 -48.638172 
329.888515 -47.603216 
330.225211 -48.082045 
330.351641 -48.104314 
331.582412 -47.997959 
331.557766 -48.167462 
332.009141 -47.157409 
331.997633 -47.258991 
332.039134 -47.319692 
331.978890 -47.433274 
331.637252 -47.433700 
332.193876 -47.500140 
332.532825 -47.665219 
332.746812 -47.661495 
332.037859 -48.068931 
332.637628 -48.116665 
332.205869 -46.765267 
332.460163 -47.070863 
