69.356228 -64.082184 
68.874232 -64.350771 
69.204045 -64.390031 
69.725054 -63.395871 
70.482844 -63.207372 
71.084879 -63.206525 
70.499492 -63.541005 
70.942924 -62.244950 
71.093078 -62.249293 
70.851928 -62.325970 
70.748505 -62.439660 
71.664128 -62.456699 
71.527671 -62.618899 
71.551633 -62.621453 
71.269144 -62.704288 
71.494309 -62.788265 
71.845423 -62.830388 
71.752297 -62.843338 
71.846215 -62.930696 
70.860997 -63.065871 
71.765249 -63.185987 
71.833839 -63.410747 
71.490730 -63.484167 
72.088198 -63.541768 
71.676639 -62.200827 
71.716082 -62.263395 
71.528615 -62.350761 
71.401754 -62.418197 
72.385708 -64.090512 
73.145108 -64.416636 
72.874290 -62.792367 
72.710083 -62.799264 
73.013225 -62.859482 
73.150572 -62.964035 
73.092342 -63.010994 
72.760280 -63.790040 
73.649476 -63.093372 
73.636958 -63.132337 
73.559320 -63.964587 
74.422655 -64.205823 
73.679628 -64.291831 
74.412668 -63.416200 
74.395854 -63.629466 
75.506560 -63.169274 
75.929298 -61.999278 
76.189244 -62.312106 
76.980565 -63.323941 
77.320875 -63.353271 
76.933835 -62.976902 
76.926025 -62.978378 
77.017352 -63.106996 
80.476695 -62.095596 
80.953950 -62.698985 
80.625766 -62.911308 
80.900193 -62.971660 
81.013240 -62.191839 
81.396750 -62.276699 
80.783747 -62.432892 
80.782314 -62.430426 
81.879379 -62.560175 
303.970697 -62.652132 
306.986253 -62.834424 
306.243113 -62.995533 
306.240461 -62.996928 
306.241501 -62.995825 
306.245783 -62.995728 
306.249252 -64.225445 
306.568266 -64.332083 
306.934513 -64.543100 
307.271481 -63.258480 
306.892823 -63.265495 
306.640536 -63.496831 
307.144878 -63.826267 
307.243692 -64.644634 
307.369479 -64.658608 
307.356551 -64.668226 
307.954280 -62.764956 
307.054518 -63.887490 
307.587563 -64.015462 
308.029788 -64.093083 
307.732723 -64.206947 
307.284815 -64.218043 
308.148389 -64.292695 
308.185126 -64.376510 
307.810569 -64.520891 
307.871130 -63.744551 
309.260702 -63.768082 
308.186044 -63.798400 
309.438192 -63.294658 
309.678965 -63.366652 
311.695595 -62.928418 
311.668949 -63.512256 
312.578268 -63.825053 
312.279893 -64.836737 
312.425397 -62.507784 
311.808845 -62.912321 
312.854546 -63.033420 
312.202720 -63.928053 
313.134435 -63.969315 
313.134184 -63.972433 
312.053617 -64.165481 
313.151871 -64.490929 
312.224922 -64.508672 
312.757188 -64.538557 
313.134397 -63.171519 
313.095426 -63.865790 
313.787557 -63.056129 
315.618136 -63.442831 
315.771417 -63.716060 
315.773521 -63.715781 
316.299504 -62.726080 
316.380830 -62.922396 
316.503480 -64.014575 
316.965570 -63.323921 
317.102755 -63.332712 
316.886324 -63.552237 
315.958080 -63.701945 
316.452033 -63.800211 
316.403240 -63.803655 
316.268240 -63.820830 
316.512993 -62.805354 
317.662446 -62.845926 
317.613878 -62.911032 
317.176549 -63.111661 
317.176396 -63.113180 
317.008767 -62.189936 
318.034783 -62.359112 
317.952237 -63.965158 
317.074557 -63.954249 
317.127033 -63.974994 
318.007548 -64.017811 
316.880866 -64.036341 
317.964829 -64.220184 
317.981565 -64.239100 
317.645046 -64.384014 
318.384243 -63.542935 
318.929871 -63.670796 
318.790748 -63.688548 
318.335808 -63.808860 
320.354187 -63.439531 
321.071506 -63.328082 
320.894043 -63.625935 
321.631702 -63.631257 
321.290924 -62.742654 
321.147053 -62.758358 
321.131297 -62.938546 
321.256257 -62.999689 
323.197983 -64.172255 
322.282504 -64.259058 
322.645188 -64.498753 
322.676130 -64.504794 
322.276820 -63.452383 
323.434695 -63.587186 
323.235655 -63.827196 
322.932658 -62.683281 
323.309762 -62.784076 
323.505687 -62.795660 
323.031328 -63.091030 
324.202698 -63.088354 
323.452762 -64.199675 
324.069159 -63.595716 
326.651872 -63.903419 
326.277920 -64.058237 
327.030486 -63.300899 
326.720890 -63.308735 
326.930157 -63.518132 
325.782625 -63.652114 
325.796931 -63.651009 
326.374470 -63.727354 
326.206397 -63.744597 
326.245917 -63.741321 
326.208506 -63.743551 
326.205830 -63.742496 
326.950643 -63.860052 
327.314680 -62.774974 
326.149585 -62.785777 
325.941401 -62.880109 
327.362346 -63.902494 
327.421786 -63.994314 
327.155518 -63.202803 
327.512873 -63.721428 
327.574806 -62.567598 
328.708265 -62.946842 
328.676454 -64.500232 
328.932123 -63.739243 
329.418203 -63.755107 
329.417841 -63.752653 
331.224129 -63.988249 
331.781896 -62.850963 
331.087139 -62.941299 
331.460844 -63.209391 
331.461826 -63.210377 
331.142211 -63.265605 
330.874133 -63.335545 
331.032120 -63.511801 
331.277130 -63.876080 
331.393612 -62.226178 
332.481923 -63.885823 
332.565738 -63.983574 
333.123366 -64.164247 
332.442825 -64.332938 
332.584611 -64.507256 
332.829135 -64.548149 
332.788994 -63.551869 
332.828000 -63.669935 
332.830371 -63.675978 
333.386232 -63.731193 
331.971038 -63.799405 
332.565326 -63.871502 
332.069560 -62.486168 
333.081360 -62.730621 
332.825076 -63.076620 
333.197874 -63.158625 
334.303240 -63.186986 
333.639950 -63.902410 
334.158986 -63.944055 
333.449227 -64.435311 
333.821367 -64.598372 
336.234639 -62.637086 
336.386769 -62.703885 
